字音频序	字	读音	最短码	最短码候选位	全码	全码候选位	补三简
2137	擎	qing	qka	1	qkan	1	
2138	眉	mei	mwa	1	mwaf	1	
2139	庞	pang	phh	1	phhv	1	
2140	贪	tan	tjs	1	tjsy	1	
2141	夷	yi	yiq	1	yiqq	4	
2142	屏	ping	pkaa	1	pkaa	1	
2143	橱	chu	iueq	1	iueq	1	
2144	悠	you	yzcr	1	yzcr	1	
2145	兆	zhao	vcp	1	vcpt	1	
2146	畏	wei	wwfq	1	wwfq	1	
2147	寂	ji	jiix	1	jiix	1	
2148	枕	zhen	vfe	1	vfet	1	
2149	勋	xun	xyz	1	xyzp	1	
2150	呢	ni	niz	1	nizp	1	
2151	疚	jiu	jqh	1	jqhx	1	
2152	紫	zi	ziq	1	ziqs	1	
2153	鹅	e	eef	1	eefo	1	
2154	缸	gang	ghk	1	ghkp	1	
2155	浅	qian	qmpv	1	qmpv	1	
2156	浆	jiang	jlrl	1	jlrl	1	
2157	契	qi	qix	1	qixo	1	
2158	忏	chan	ijr	1	ijrt	1	
2159	讼	song	sso	1	ssox	1	
2160	遮	zhe	vehy	1	vehy	1	
2161	瞬	shun	uyf	1	uyfl	1	
2162	悄	qiao	qnr	1	qnrt	1	
2163	捣	dao	dcn	1	dcny	1	
2164	串	chuan	irzl	1	irzl	1	
2165	兼	jian	jmee	1	jmee	1	
2166	脂	zhi	vitf	1	vitf	1	
2167	玫	mei	mwx	1	mwxx	1	
2168	歧	qi	qiq	1	qiqx	3	
2169	赤	chi	iig	1	iigz	1	
2170	慕	mu	muzr	1	muzr	1	
2171	饶	rao	rcq	1	rcqt	1	
2172	疤	ba	bah	1	bahx	1	
2173	篷	peng	pgm	1	pgmy	1	
2174	猩	xing	xkb	1	xkbh	1	
2175	谣	yao	ycok	1	ycok	1	
2176	靴	xue	xtu	1	xtup	1	
2177	涯	ya	yap	1	yapg	1	
2178	罢	ba	bay	1	bayx	2	
2179	桩	zhuang	vle	1	vleg	1	
2180	瑰	gui	gvx	1	gvxk	1	
2181	摊	tan	tjny	1	tjny	1	
2182	穴	xue	xtis	1	xtis	1	
2183	妖	yao	ycw	1	ycwo	1	
2184	率	shuai	ukd	1	ukdt	1	
2185	钩	gou	gzv	1	gzvx	1	
2186	嘻	xi	xizz	1	xizz	1	
2187	凑	cou	cz	1	czpo	1	czp
2188	寿	shou	uzl	1	uzlq	1	
2189	苍	cang	cha	1	chax	1	
2190	碟	die	dpb	1	dpbe	1	
2191	酬	chou	izd	1	izdl	1	
2192	舔	tian	tmtr	1	tmtr	1	
2193	垂	chui	ivt	1	ivtl	1	
2194	悦	yue	ytr	1	ytrt	1	
2195	畅	chang	ihf	1	ihfn	1	
2196	纱	sha	uas	1	uasf	1	
2197	循	xun	xyc	1	xycf	2	
2198	烛	zhu	vuq	1	vuqo	2	
2199	锅	guo	gov	1	govb	1	
2200	促	cu	cuc	1	cucq	1	
2201	堕	duo	dok	1	dokg	1	
2202	棋	qi	qie	1	qies	1	
2203	颠	dian	dmt	1	dmty	1	
2204	览	lan	ljl	1	ljly	1	
2205	垮	kua	kxg	1	kxgt	1	
2206	盲	mang	mhd	1	mhdf	1	
2207	衷	zhong	vsm	1	vsml	2	
2208	艳	yan	yjx	1	yjxx	1	
2209	辅	fu	fumt	1	fumt	1	
2210	肮	ang	aht	1	ahtw	1	
2211	斑	ban	bjxv	1	bjxv	1	
2212	氓	mang	mhdu	1	mhdu	1	
2213	徽	hui	hvc	1	hvcx	1	
2214	稀	xi	xii	1	xiix	1	
2215	藤	teng	tga	1	tgal	1	
2216	嚷	rang	rhz	1	rhzm	1	
2217	贡	gong	gspy	1	gspy	1	
2218	劣	lie	lpo	1	lpop	1	
2219	坎	kan	kjg	1	kjgb	1	
2220	汀	ting	tkp	1	tkpq	2	
2221	跨	kua	kxq	1	kxqt	1	
2222	综	zong	zssb	1	zssb	1	
2223	携	xie	xpn	1	xpnq	1	
2224	豫	yu	yurn	1	yurn	1	
2225	痒	yang	yhh	1	yhha	1	
2226	粒	li	lik	1	like	1	
2227	跌	die	dpq	1	dpqr	1	
2228	陶	tao	tck	1	tckk	2	
2229	嗓	sang	shz	1	shze	1	
2230	膜	mo	mot	1	motz	1	
2231	兮	xi	xist	1	xist	1	
2232	坟	fen	ffg	1	ffgv	1	
2233	御	yu	yuc	1	yuck	1	
2234	镑	bang	bhv	1	bhvb	1	
2235	恒	heng	hgr	1	hgrl	1	
2236	阅	yue	ytw	1	ytwt	1	
2237	贞	zhen	vfl	1	vfly	1	
2238	莲	lian	lma	1	lmay	1	
2239	镖	biao	bnv	1	bnvb	1	
2240	腕	wan	wjtx	1	wjtx	1	
2241	呕	ou	ouz	1	ouzv	1	
2242	敞	chang	iho	1	ihox	1	
2243	棵	ke	keef	1	keef	1	
2244	匿	ni	niwz	1	niwz	1	
2245	咙	long	lsz	1	lszv	1	
2246	寒	han	hji	1	hjip	1	
2247	肢	zhi	vitx	1	vitx	1	
2248	狐	hu	hub	1	hubj	1	
2249	饥	ji	jiqw	1	jiqw	1	
2250	宅	zhai	vdi	1	vdip	1	
2251	棺	guan	gre	1	gree	1	
2252	腺	xian	xmtl	1	xmtl	1	
2253	呜	wu	wuzo	1	wuzo	1	
2254	缉	ji	jisd	1	jisd	1	
2255	刊	kan	kjt	1	kjtr	1	
2256	岗	gang	ghy	1	ghyv	1	
2257	淇	qi	qips	1	qips	1	
2258	渣	zha	vap	1	vapl	1	
2259	盼	pan	pjf	1	pjfr	1	
2260	阱	jing	jkka	1	jkka	1	
2261	捅	tong	tsn	1	tsnt	1	
2262	贿	hui	hvy	1	hvyt	2	
2263	俊	jun	jyc	1	jycx	1	
2264	恤	xu	xur	1	xury	1	
2265	翅	chi	iix	1	iixt	1	
2266	迅	xun	xyty	1	xyty	1	
2267	晒	shai	ud	1	udfd	1	udf
2268	廷	ting	tkg	1	tkgy	2	
2269	淹	yan	yjpf	1	yjpf	1	
2270	壳	ke	keg	1	kegw	1	
2271	喻	yu	yuz	1	yuzr	1	
2272	榜	bang	bheb	1	bheb	1	
2273	棉	mian	mme	1	mmex	1	
2274	拟	ni	nin	1	ninl	1	
2275	橡	xiang	xlen	1	xlen	1	
2276	椒	jiao	jne	1	jnex	1	
2277	舅	jiu	jqj	1	jqjp	1	
2278	咨	zi	zipz	1	zipz	1	
2279	柴	chai	idq	1	idqe	1	
2280	歪	wai	wdl	1	wdlq	1	
2281	澳	ao	aop	1	aopo	1	
2282	莓	mei	mwau	1	mwau	1	
2283	躁	zao	zcq	1	zcqe	2	
2284	盆	pen	pfs	1	pfsy	1	
2285	蓄	xu	xua	1	xuaf	1	
2286	懦	nuo	nor	1	nori	1	
2287	泼	po	popp	1	popp	1	
2288	焰	yan	yjqj	1	yjqj	1	
2289	薇	wei	wwax	1	wwax	1	
2290	琪	qi	qixs	1	qixs	1	
2291	鸽	ge	geb	1	gebo	1	
2292	乃	nai	ndq	1	ndqq	1	
2293	坑	keng	kg	1	kggw	1	kgg
2294	贤	xian	xml	1	xmly	1	
2295	钮	niu	nqv	1	nqvg	1	
2296	熏	xun	xyj	1	xyjj	1	
2297	脊	ji	jipt	1	jipt	1	
2298	珊	shan	ujx	1	ujxl	1	
2299	翘	qiao	qnlt	1	qnlt	1	
2300	慨	kai	kdr	1	kdrt	1	
2301	洒	sa	sap	1	sapd	1	
2302	泣	qi	qipe	1	qipe	1	
2303	逆	ni	nis	1	nisy	1	
2304	柠	ning	nke	1	nkeq	1	
2305	柱	zhu	vue	1	vueg	1	
2306	滥	lan	ljp	1	ljpy	1	
2307	罕	han	hjit	1	hjit	1	
2308	钞	chao	icv	1	icvf	2	
2309	皆	jie	jppj	1	jppj	1	
2310	臀	tun	tya	1	tyat	1	
2311	奎	kui	kvo	1	kvog	2	
2312	础	chu	iub	1	iuby	1	
2313	翁	weng	wg	1	wgst	1	
2314	鸣	ming	mkz	1	mkzo	1	
2315	狸	li	lib	1	libf	2	
2316	津	jin	jbpe	1	jbpe	1	
2317	嘱	zhu	vuz	1	vuzp	1	
2318	耽	dan	djd	1	djdt	1	
2319	弊	bi	bis	1	bisa	1	
2320	柏	bo	boe	1	boej	1	
2321	蒸	zheng	vga	1	vgaq	1	
2322	券	quan	qrjr	1	qrjr	1	
2323	螺	luo	loo	1	loos	1	
2324	珀	po	pox	1	poxj	1	
2325	匠	jiang	jlw	1	jlwn	1	
2326	赴	fu	fuq	1	fuql	1	
2327	柄	bing	bke	1	bkeb	1	
2328	稽	ji	jiif	1	jiif	1	
2329	删	shan	ujwr	1	ujwr	1	
2330	哨	shao	ucz	1	uczt	1	
2331	檬	meng	mge	1	mgeb	1	
2332	凝	ning	nkp	1	nkpq	2	
2333	遣	qian	qmoy	1	qmoy	1	
2334	棚	peng	pge	1	pget	1	
2335	炫	xuan	xrq	1	xrqs	1	
2336	宪	xian	xmi	1	xmit	1	
2337	届	jie	jpaf	1	jpaf	1	
2338	睹	du	duf	1	duff	1	
2339	扳	ban	bjnx	1	bjnx	1	
2340	绘	hui	hvs	1	hvsx	1	
2341	蚁	yi	yiov	1	yiov	1	
2342	碧	bi	bix	1	bixb	1	
2343	盔	kui	kvt	1	kvty	1	
2344	涨	zhang	vhp	1	vhpa	1	
2345	薄	bao	bca	1	bcaq	1	
2346	顽	wan	wjl	1	wjly	1	
2347	侍	shi	uicq	1	uicq	1	
2348	厢	xiang	xlh	1	xlhf	1	
2349	匆	cong	csn	1	csnp	1	
2350	殖	zhi	viu	1	viut	1	
2351	卦	gua	gxg	1	gxgl	1	
2352	捏	nie	np	1	npng	1	npn
2353	苗	miao	mna	1	mnaf	1	
2354	隧	sui	svky	1	svky	1	
2355	颁	ban	bjsy	1	bjsy	1	
2356	坡	po	pog	1	pogd	1	
2357	憎	zeng	zgr	1	zgrf	2	
2358	拷	kao	kcn	1	kcnt	1	
2359	锤	chui	ivv	1	ivvl	1	
2360	戚	qi	qiv	1	qivo	1	
2361	橙	cheng	ige	1	igel	1	
2362	慷	kang	khr	1	khrl	1	
2363	芯	xin	xbar	1	xbar	1	
2364	膛	tang	tht	1	thtg	1	
2365	豹	bao	bcb	1	bcbp	1	
2366	冈	gang	ghw	1	ghwv	1	
2367	枝	zhi	viex	1	viex	1	
2368	丫	ya	yas	1	yasl	1	
2369	蝶	die	dpo	1	dpoe	2	
2370	氏	shi	uivv	1	uivv	1	
2371	茄	qie	qpa	1	qpaz	1	
2372	酗	xu	xud	1	xudw	1	
2373	叮	ding	dkz	1	dkzq	2	
2374	噪	zao	zcz	1	zcze	1	
2375	锻	duan	drv	1	drvp	1	
2376	募	mu	muzp	1	muzp	1	
2377	戳	chuo	io	1	iotv	1	iot
2378	寡	gua	gxi	1	gxir	1	
2379	狙	ju	jub	1	jubt	2	
2380	辉	hui	hvo	1	hvom	1	
2381	锯	ju	juv	1	juvq	1	
2382	贯	guan	gru	1	gruy	1	
2383	癫	dian	dmhy	1	dmhy	1	
2384	驴	lv	lvk	1	lvka	1	
2385	卵	luan	lrd	1	lrdd	1	
2386	狡	jiao	jnb	1	jnbv	1	
2387	叹	tan	tjz	1	tjzx	1	
2388	卸	xie	xpk	1	xpkk	1	
2389	唬	hu	huzw	1	huzw	1	
2390	暑	shu	uuf	1	uuff	2	
2391	癖	pi	pihj	1	pihj	1	
2392	凤	feng	fgwx	1	fgwx	1	
2393	铲	chan	ijv	1	ijvf	1	
2394	夕	xi	xiu	1	xiuu	1	
2395	梭	suo	soe	1	soex	1	
2396	剖	pou	pz	1	pzer	1	pze
2397	寞	mo	moi	1	moiz	1	
2398	掏	tao	tcn	1	tcnk	1	
2399	茫	mang	mha	1	mhad	2	
2400	趾	zhi	viqq	1	viqq	1	
2401	陋	lou	lzk	1	lzkt	1	
2402	冥	ming	mki	1	mkis	1	
2403	嗑	ke	kez	1	kezy	1	
2404	纷	fen	ffs	1	ffsr	3	
2405	芒	mang	mhad	1	mhad	1	
2406	蔽	bi	biax	1	biax	1	
2407	俘	fu	fuct	1	fuct	1	
2408	轿	jiao	jnml	1	jnml	1	
2409	煤	mei	mwq	1	mwqe	1	
2410	砖	zhuan	vrb	1	vrbp	1	
2411	浩	hao	hcp	1	hcpz	1	
2412	颤	chan	ijd	1	ijdy	1	
2413	熙	xi	xid	1	xidq	1	
2414	驳	bo	bok	1	bokv	1	
2415	宵	xiao	xni	1	xnit	2	
2416	臣	chen	ifd	1	ifdd	1	
2417	迁	qian	qmty	1	qmty	1	
2418	聘	pin	pbd	1	pbdt	1	
2419	袍	pao	pcs	1	pcsx	1	
2420	撼	han	hjn	1	hjnr	1	
2421	笛	di	dimf	1	dimf	1	
2422	蝙	bian	bmo	1	bmoa	1	
2423	姜	jiang	jlj	1	jljw	1	
2424	炬	ju	juqw	1	juqw	1	
2425	蝠	fu	fuof	1	fuof	1	
2426	翔	xiang	xlj	1	xljt	1	
2427	旺	wang	whf	1	whfx	1	
2428	昆	kun	kyf	1	kyfp	1	
2429	蝴	hu	huo	1	huot	1	
2430	裔	yi	yimz	1	yimz	1	
2431	秃	tu	tuiw	1	tuiw	1	
2432	称	chen	ifi	1	ifio	1	
2433	蛙	wa	wao	1	waog	1	
2434	驻	zhu	vuk	1	vukg	1	
2435	粪	fen	ffks	1	ffks	1	
2436	皂	zao	zcj	1	zcjp	1	
2437	眨	zha	vaf	1	vafl	1	
2438	龟	gui	gvn	1	gvnn	1	
2439	乞	qi	qic	1	qict	1	
2440	呦	you	yzz	1	yzzp	1	
2441	愁	chou	izi	1	izir	1	
2442	梳	shu	uuel	1	uuel	1	
2443	沼	zhao	vcpz	1	vcpz	1	
2444	聋	long	lsv	1	lsvd	1	
2445	畜	chu	iud	1	iudf	1	
2446	绵	mian	mms	1	mmsx	1	
2447	洪	hong	hsp	1	hsps	1	
2448	赂	lu	luy	1	luyx	1	
2449	辐	fu	fumf	1	fumf	1	
2450	郊	jiao	jndk	1	jndk	1	
2451	鸦	ya	yaxo	1	yaxo	1	
2452	哄	hong	hsz	1	hszs	1	
2453	皱	zhou	vzr	1	vzrd	1	
2454	谐	xie	xpo	1	xpoj	1	
2455	蹦	beng	bgq	1	bgqt	1	
2456	拽	zhuai	vk	1	vknf	1	vkn
2457	兹	zi	zis	1	ziss	1	
2458	窒	zhi	vii	1	viip	1	
2459	碳	tan	tjb	1	tjbq	1	
2460	赦	she	ueg	1	uegx	1	
2461	傅	fu	fucq	1	fucq	1	
2462	锐	rui	rvv	1	rvvt	1	
2463	剃	ti	tix	1	tixr	1	
2464	帆	fan	fjx	1	fjxw	1	
2465	斥	chi	iin	1	iinn	1	
2466	橘	ju	jue	1	juez	2	
2467	丘	qiu	qqy	1	qqyy	1	
2468	峡	xia	xxy	1	xxyo	1	
2469	悼	dao	dcrt	1	dcrt	1	
2470	捞	lao	lcn	1	lcnp	1	
2471	驼	tuo	tok	1	tokp	2	
2472	庇	bi	bih	1	bihp	1	
2473	巢	chao	icl	1	iclf	1	
2474	跤	jiao	jnq	1	jnqv	2	
2475	叨	dao	dcz	1	dczr	1	
2476	逍	xiao	xnoy	1	xnoy	1	
2477	悍	han	hjrt	1	hjrt	1	
2478	抄	chao	icn	1	icnf	1	
2479	禽	qin	qbb	1	qbbp	1	
2480	履	lv	lva	1	lvax	1	
2481	刹	sha	uav	1	uavr	1	
2482	羽	yu	yutt	1	yutt	1	
2483	醋	cu	cud	1	cudf	1	
2484	纤	xian	xmst	1	xmst	1	
2485	仑	lun	lyb	1	lybp	1	
2486	淑	shu	uup	1	uupx	1	
2487	肋	lei	lwt	1	lwtp	1	
2488	蕉	jiao	jna	1	jnaq	1	
2489	阔	kuo	kow	1	kowz	1	
2490	凳	deng	dguw	1	dguw	1	
2491	棘	ji	jigg	1	jigg	1	
2492	浸	jin	jbpx	1	jbpx	1	
2493	焕	huan	hrq	1	hrqo	1	
2494	砰	peng	pgbt	1	pgbt	1	
2495	卓	zhuo	vol	1	volt	1	
2496	藏	zang	zhad	1	zhad	1	
2497	衔	xian	xmcv	1	xmcv	1	
2498	孟	meng	mgt	1	mgty	1	
2499	熄	xi	xiq	1	xiqr	1	
2500	刘	liu	lqdr	1	lqdr	1	
2501	斜	xie	xpb	1	xpbt	1	
2502	谦	qian	qmoe	1	qmoe	1	
2503	什	shi	uict	1	uict	1	
2504	厦	sha	uah	1	uahx	1	
2505	吓	he	hezl	1	hezl	1	
2506	悟	wu	wur	1	wurz	1	
2507	杖	zhang	vhe	1	vhev	1	
2508	绒	rong	rss	1	rsst	1	
2509	浦	pu	pup	1	pupt	1	
2510	醇	chun	iyd	1	iydt	1	
2511	寺	si	sig	1	sigq	1	
2512	屉	ti	tia	1	tiat	1	
2513	茱	zhu	vua	1	vuav	1	
2514	霜	shuang	uli	1	ulif	1	
2515	县	xian	xmtx	1	xmtx	1	
2516	恳	ken	kft	1	kftr	1	
2517	泛	fan	fjp	1	fjpl	1	
2518	逸	yi	yiny	1	yiny	1	
2519	咕	gu	guz	1	guzq	1	
2520	殴	ou	ouwp	1	ouwp	1	
2521	猾	hua	hxb	1	hxbj	1	
2522	葱	cong	csa	1	csar	1	
2523	钝	dun	dyv	1	dyvt	1	
2524	铜	tong	tsv	1	tsvz	1	
2525	韵	yun	yyj	1	yyjp	1	
2526	饵	er	erq	1	erqd	1	
2527	锦	jin	jbvx	1	jbvx	1	
2528	奢	she	ueof	1	ueof	1	
2529	挫	cuo	cong	1	cong	1	
2530	撇	pie	pp	1	ppnx	1	ppn
2531	逢	feng	fgxy	1	fgxy	1	
2532	蝇	ying	yko	1	ykof	1	
2533	茄	jia	jxa	1	jxaz	1	
2534	剥	bo	boer	1	boer	1	
2535	掐	qia	qxn	1	qxnj	1	
2536	贸	mao	mcu	1	mcuy	1	
2537	兑	dui	dvs	1	dvst	1	
2538	绷	beng	bgs	1	bgst	1	
2539	蟹	xie	xpr	1	xpro	1	
2540	帘	lian	lmi	1	lmix	1	
2541	搁	ge	gen	1	genx	1	
2542	涌	yong	yspt	1	yspt	1	
2543	窥	kui	kvi	1	kviy	1	
2544	挚	zhi	vinn	1	vinn	1	
2545	祟	sui	svw	1	svwb	1	
2546	鳄	e	een	1	eent	1	
2547	坛	tan	tjgx	1	tjgx	1	
2548	窍	qiao	qni	1	qnit	1	
2549	腥	xing	xkt	1	xkth	1	
2550	卜	bo	bol	1	boll	1	
2551	巷	xiang	xla	1	xlax	1	
2552	梁	liang	llpe	1	llpe	1	
2553	竹	zhu	vumm	1	vumm	1	
2554	斤	jin	jbnn	1	jbnn	1	
2555	坪	ping	pkg	1	pkgt	1	
2556	祥	xiang	xlsa	1	xlsa	1	
2557	翠	cui	cvt	1	cvtt	1	
2558	叙	xu	xub	1	xubx	1	
2559	庸	yong	ysh	1	yshx	1	
2560	溺	ni	nipp	1	nipp	1	
2561	绞	jiao	jns	1	jnsv	1	
2562	昧	mei	mwf	1	mwfv	1	
2563	鲸	jing	jkn	1	jkno	1	
2564	拇	mu	mun	1	munu	1	
2565	旨	zhi	vipf	1	vipf	1	
2566	蔬	shu	uual	1	uual	1	
2567	绊	ban	bjsx	1	bjsx	1	
2568	浇	jiao	jnp	1	jnpt	1	
2569	籍	ji	jimf	1	jimf	1	
2570	潘	pan	pjp	1	pjpf	1	
2571	逞	cheng	igzy	1	igzy	1	
2572	弦	xian	xmts	1	xmts	1	
2573	疹	zhen	vfh	1	vfhf	1	
2574	框	kuang	kle	1	klex	1	
2575	晰	xi	xifn	1	xifn	1	
2576	秩	zhi	viir	1	viir	1	
2577	咐	fu	fuz	1	fuzv	2	
2578	鱿	you	yzn	1	yznv	1	
2579	叠	die	dpx	1	dpxt	1	
2580	弓	gong	gst	1	gstt	1	
2581	碑	bei	bwb	1	bwbt	1	
2582	嫩	nen	nf	1	nfwx	1	nfw
2583	酿	niang	nld	1	nldt	1	
2584	哩	li	liz	1	lizf	2	
2585	蓬	peng	pga	1	pgay	1	
2586	唠	lao	lcz	1	lczp	1	
2587	崽	zai	zdy	1	zdyr	1	
2588	勺	shao	ucw	1	ucwp	1	
2589	亦	yi	yiz	1	yizz	1	
2590	墅	shu	uufg	1	uufg	1	
2591	伐	fa	fac	1	facv	1	
2592	悯	min	mbr	1	mbrv	1	
2593	惕	ti	tir	1	tirn	1	
2594	婪	lan	ljew	1	ljew	1	
2595	榈	lv	lve	1	lvez	2	
2596	稚	zhi	viiy	1	viiy	1	
2597	壶	hu	hug	1	hugj	1	
2598	樱	ying	yke	1	ykew	1	
2599	豚	tun	tyt	1	tytb	1	
2600	嗅	xiu	xqz	1	xqzo	1	
2601	戮	lu	lut	1	lutv	1	
2602	雀	que	qto	1	qtoy	1	
2603	呗	bei	bwz	1	bwzy	1	
2604	渔	yu	yupn	1	yupn	1	
2605	瓷	ci	cip	1	cipp	2	
2606	佛	fu	fucu	1	fucu	1	
2607	屑	xie	xpa	1	xpat	1	
2608	捆	kun	kyn	1	kyne	1	
2609	踝	huai	hkq	1	hkqf	1	
2610	驰	chi	iik	1	iikl	1	
2611	斧	fu	fusn	1	fusn	1	
2612	塞	se	sei	1	seig	1	
2613	槽	cao	cce	1	ccef	1	
2614	亵	xie	xpm	1	xpmk	1	
2615	嬉	xi	xiw	1	xiwz	1	
2616	哑	ya	yazj	1	yazj	1	
2617	躯	qu	qul	1	qulv	1	
2618	传	zhuan	vrc	1	vrcp	1	
2619	烘	hong	hsq	1	hsqs	1	
2620	栽	zai	zdte	1	zdte	1	
2621	驯	xun	xyk	1	xykl	1	
2622	冤	yuan	yri	1	yrin	1	
2623	铭	ming	mkv	1	mkvz	1	
2624	弘	hong	hst	1	hstx	1	
2625	虹	hong	hso	1	hsop	2	
2626	绎	yi	yisx	1	yisx	1	
2627	舟	zhou	vzm	1	vzmm	2	
2628	婶	shen	ufw	1	ufwf	1	
2629	肆	si	sil	1	sile	1	
2630	粮	liang	llk	1	llkt	1	
2631	溅	jian	jmpv	1	jmpv	1	
2632	簿	bu	bum	1	bumq	1	
2633	胀	zhang	vhta	1	vhta	1	
2634	锡	xi	xivn	1	xivn	1	
2635	吩	fen	ffz	1	ffzr	1	
2636	杨	yang	yhe	1	yhen	1	
2637	溪	xi	xipo	1	xipo	1	
2638	髓	sui	svj	1	svjy	1	
2639	剔	ti	tif	1	tifr	1	
2640	竖	shu	uule	1	uule	1	
2641	绰	chuo	ios	1	iost	1	
2642	茎	jing	jkap	1	jkap	1	
2643	轴	zhou	vzmf	1	vzmf	1	
2644	鞭	bian	bmu	1	bmuv	1	
2645	凰	huang	hlw	1	hlwx	2	
2646	枯	ku	kue	1	kueq	1	
2647	椎	zhui	vve	1	vvey	2	
2648	勉	mian	mmnp	1	mmnp	1	
2649	嗜	shi	uizf	1	uizf	1	
2650	宋	song	ssi	1	ssie	1	
2651	挠	nao	ncn	1	ncnt	1	
2652	燕	yan	yju	1	yjuq	1	
2653	缚	fu	fusq	1	fusq	1	
2654	嗷	ao	aoz	1	aozx	1	
2655	崖	ya	yay	1	yayg	1	
2656	瘫	tan	tjh	1	tjhy	1	
2657	飙	biao	bno	1	bnov	1	
2658	俯	fu	fucv	1	fucv	1	
2659	沫	mo	mopv	1	mopv	1	
2660	蒜	suan	sra	1	srab	1	
2661	亭	ting	tkd	1	tkdq	1	
2662	焚	fen	ffe	1	ffeq	1	
2663	烹	peng	pgd	1	pgdq	1	
2664	磕	ke	keb	1	keby	1	
2665	骸	hai	hdj	1	hdjn	1	
2666	庙	miao	mnh	1	mnhf	1	
2667	哮	xiao	xnz	1	xnzt	2	
2668	颇	po	pod	1	pody	1	
2669	抹	mo	monv	1	monv	1	
2670	曝	bao	bcfl	1	bcfl	1	
2671	羡	xian	xmj	1	xmjb	1	
2672	赃	zang	zhy	1	zhyg	1	
2673	髦	mao	mcl	1	mcld	1	
2674	渎	du	dupo	1	dupo	1	
2675	腻	ni	nit	1	nity	1	
2676	寇	kou	kzi	1	kzix	1	
2677	渗	shen	ufpf	1	ufpf	1	
2678	肪	fang	fht	1	fhtb	1	
2679	喋	die	dpz	1	dpze	1	
2680	栗	li	lide	1	lide	1	
2681	椰	ye	yee	1	yeek	1	
2682	蹭	ceng	cgq	1	cgqf	1	
2683	僚	liao	lnc	1	lnco	1	
2684	勿	wu	wun	1	wunn	1	
2685	抉	jue	jtno	1	jtno	1	
2686	撬	qiao	qnn	1	qnnd	1	
2687	攀	pan	pje	1	pjen	1	
2688	芳	fang	fhab	1	fhab	1	
2689	歹	dai	ddu	1	dduu	1	
2690	蚂	ma	mao	1	maok	1	
2691	叭	ba	baz	1	bazs	1	
2692	憋	bie	bps	1	bpsr	1	
2693	燥	zao	zcqe	1	zcqe	1	
2694	颅	lu	luly	1	luly	1	
2695	喇	la	lazr	1	lazr	1	
2696	埋	man	mjg	1	mjgf	1	
2697	溢	yi	yipy	1	yipy	1	
2698	缴	jiao	jnsx	1	jnsx	1	
2699	吟	yin	ybz	1	ybzs	1	
2700	溶	rong	rsp	1	rspz	1	
2701	娇	jiao	jnw	1	jnwl	1	
2702	螂	lang	lho	1	lhok	1	
2703	邓	deng	dgx	1	dgxk	1	
2704	莽	mang	mhaa	1	mhaa	1	
2705	嘎	ga	gaz	1	gazv	1	
2706	孽	nie	npa	1	npat	1	
2707	曹	cao	ccl	1	cclf	1	
2708	滤	lv	lvp	1	lvpr	1	
2709	吴	wu	wuzo	2	wuzo	2	
2710	岔	cha	ias	1	iasy	1	
2711	崭	zhan	vjy	1	vjyn	1	
2712	柳	liu	lqe	1	lqed	1	
2713	榴	liu	lqef	1	lqef	1	
2714	睾	gao	gcf	1	gcfa	1	
2715	缆	lan	ljsy	1	ljsy	1	
2716	蚀	shi	uiqo	1	uiqo	1	
2717	践	jian	jmq	1	jmqv	2	
2718	诀	jue	jto	1	jtoo	1	
2719	昔	xi	xia	1	xiaf	1	
2720	馨	xin	xbg	1	xbgf	1	
2721	掺	chan	ijn	1	ijnf	1	
2722	苔	tai	tda	1	tdaz	1	
2723	梨	li	life	1	life	1	
2724	苛	ke	kea	1	keaq	1	
2725	陨	yun	yyk	1	yyky	1	
2726	凿	zao	zcjw	1	zcjw	1	
2727	捧	peng	pgn	1	pgnx	1	
2728	掷	zhi	vink	2	vink	2	
2729	虔	qian	qml	1	qmlv	1	
2730	郑	zheng	vgs	1	vgsk	1	
2731	飓	ju	juws	1	juws	1	
2732	馈	kui	kvq	1	kvqy	1	
2733	儒	ru	ruc	1	ruci	1	
2734	削	xue	xto	1	xtor	1	
2735	栓	shuan	ur	1	urex	1	ure
2736	刃	ren	rfrr	1	rfrr	1	
2737	咸	xian	xmv	1	xmvz	1	
2738	帖	tie	tpx	1	tpxz	1	
2739	铅	qian	qmvz	1	qmvz	1	
2740	熔	rong	rsq	1	rsqz	1	
2741	瑜	yu	yuxr	1	yuxr	1	
2742	瘟	wen	wfh	1	wfhy	1	
2743	崎	qi	qiy	1	qiyq	1	
2744	菇	gu	guaq	1	guaq	1	
2745	晴	qing	qkf	1	qkft	1	
2746	於	yu	yubp	1	yubp	1	
2747	硕	shuo	uob	1	uoby	1	
2748	侏	zhu	vuc	1	vucv	1	
2749	茉	mo	moa	1	moav	1	
2750	译	yi	yiox	1	yiox	1	
2751	谴	qian	qmoy	2	qmoy	2	
2752	辖	xia	xxm	1	xxmz	1	
2753	省	xing	xkof	1	xkof	1	
2754	汪	wang	whp	1	whpx	1	
2755	唾	tuo	toz	1	tozl	1	
2756	耿	geng	ggd	1	ggdq	1	
2757	陀	tuo	tokp	1	tokp	1	
2758	颂	song	sss	1	sssy	2	
2759	狩	shou	uzb	1	uzbq	1	
2760	祭	ji	jiub	1	jiub	1	
2761	吾	wu	wubz	1	wubz	1	
2762	嘟	du	duz	1	duzk	1	
2763	痪	huan	hrh	1	hrho	1	
2764	靶	ba	bau	1	baux	1	
2765	敷	fu	futx	2	futx	2	
