字音频序	字	读音	最短码	最短码候选位	全码	全码候选位	补三简
1887	葡	pu	pue	1	puea	4	
1888	冬	dong	dsp	1	dspz	1	
1889	萄	tao	tce	1	tcev	1	
1890	滴	di	diz	1	diza	1	
1891	仔	zai	zdo	1	zdot	1	
1892	栋	dong	dsw	1	dswj	1	
1893	渡	du	duz	1	duzp	1	
1894	钓	diao	dnk	1	dnkz	1	
1895	薪	xin	xbe	1	xbep	1	
1896	驱	qu	quv	1	quvq	1	
1897	钉	ding	dkk	1	dkkt	1	
1898	榄	lan	ljw	1	ljwt	1	
1899	横	heng	hgw	1	hgwl	1	
1900	踩	cai	cdb	1	cdbv	1	
1901	橄	gan	gjwp	1	gjwp	1	
1902	拘	ju	jurn	1	jurn	1	
1903	犬	quan	qrxx	1	qrxx	1	
1904	佣	yong	yso	1	ysop	2	
1905	忧	you	yzv	1	yzvk	1	
1906	甘	gan	gju	1	gjuu	1	
1907	坠	zhui	vvl	1	vvlg	1	
1908	宰	zai	zddx	1	zddx	1	
1909	腾	teng	tgp	1	tgpv	1	
1910	贼	zei	zw	1	zwtl	1	zwt
1911	霸	ba	bau	1	baup	1	
1912	胖	pang	php	1	phpt	1	
1913	溃	kui	kv	1	kvzt	1	kvz
1914	昂	ang	ah	1	ahql	1	ahq
1915	拦	lan	ljr	1	ljrh	1	
1916	便	pian	pmoq	1	pmoq	1	
1917	脾	pi	pipl	1	pipl	1	
1918	尿	niao	nne	1	nnea	2	
1919	凉	liang	llzx	1	llzx	1	
1920	役	yi	yiot	1	yiot	1	
1921	崇	chong	iss	1	issc	1	
1922	菌	jun	jye	1	jyek	1	
1923	哀	ai	aiv	1	aivn	1	
1924	淡	dan	djz	1	djzt	1	
1925	赔	pei	pwt	1	pwtn	1	
1926	熬	ao	aoh	1	aoht	1	
1927	革	ge	geu	1	geuu	1	
1928	卑	bei	bwy	1	bwyl	1	
1929	谬	miu	mq	1	mqbf	1	mqb
1930	抑	yi	yir	1	yirl	1	
1931	漠	mo	moza	1	moza	1	
1932	矿	kuang	klh	1	klhc	1	
1933	屠	tu	tue	1	tueq	1	
1934	逻	luo	loy	1	loyv	1	
1935	腔	qiang	qlp	1	qlpa	1	
1936	衡	heng	hgo	1	hgox	1	
1937	搅	jiao	jnr	1	jnrt	1	
1938	逛	guang	gli	1	gliv	1	
1939	膝	xi	xipa	1	xipa	1	
1940	趁	chen	ifb	1	ifbf	1	
1941	僵	jiang	jlo	1	jloh	1	
1942	摧	cui	cvr	1	cvrx	1	
1943	晃	huang	hlq	1	hlqt	1	
1944	盾	dun	dyfq	1	dyfq	1	
1945	肖	xiao	xnx	1	xnxp	1	
1946	妥	tuo	tov	1	tovf	1	
1947	铺	pu	puk	1	puka	1	
1948	赐	ci	cit	1	citx	1	
1949	尘	chen	ifx	1	ifxg	1	
1950	堵	du	dug	1	dugq	1	
1951	骂	ma	manv	1	manv	1	
1952	窝	wo	wod	1	wodx	1	
1953	薄	bo	boe	1	boet	2	
1954	浮	fu	fuz	1	fuzt	2	
1955	跃	yue	ytbx	1	ytbx	1	
1956	厚	hou	hzc	1	hzct	2	
1957	岩	yan	yjs	1	yjsh	1	
1958	诈	zha	vab	1	vabc	1	
1959	挨	ai	air	1	airt	1	
1960	扑	pu	pur	1	purc	1	
1961	喉	hou	hzn	1	hznt	1	
1962	谊	yi	yiby	1	yiby	1	
1963	疲	pi	pic	1	picv	1	
1964	崔	cui	cvs	1	cvsx	1	
1965	诸	zhu	vub	1	vubq	1	
1966	董	dong	dse	1	dset	1	
1967	肃	su	sur	1	surl	1	
1968	倦	juan	jro	1	jroq	1	
1969	搏	bo	bort	1	bort	1	
1970	诅	zu	zuby	1	zuby	1	
1971	葛	ge	gee	1	geep	1	
1972	幼	you	yzsq	1	yzsq	1	
1973	佐	zuo	zooa	1	zooa	1	
1974	械	xie	xpw	1	xpwe	1	
1975	沟	gou	gzz	1	gzzd	1	
1976	蛛	zhu	vua	1	vuax	1	
1977	宿	su	sud	1	sudy	1	
1978	差	chai	idx	1	idxa	1	
1979	映	ying	ykqx	1	ykqx	1	
1980	刮	gua	gxl	1	gxla	2	
1981	纠	jiu	jqss	1	jqss	1	
1982	胳	ge	gepp	2	gepp	2	
1983	挽	wan	wjr	1	wjrm	1	
1984	愧	kui	kvv	1	kvvp	1	
1985	泉	quan	qry	1	qrya	1	
1986	催	cui	cvo	1	cvox	1	
1987	袜	wa	waj	1	wajx	1	
1988	晋	jin	jbj	1	jbjq	1	
1989	叉	cha	iap	1	iapz	1	
1990	捡	jian	jmrx	1	jmrx	1	
1991	狮	shi	uiiy	1	uiiy	1	
1992	棕	zong	zsw	1	zswc	1	
1993	瘦	shou	uzc	1	uzcp	1	
1994	亏	kui	kvh	1	kvha	1	
1995	和	huo	hok	1	hokn	1	
1996	腊	la	lap	1	lapq	1	
1997	懒	lan	ljv	1	ljvt	1	
1998	蹲	dun	dyb	1	dybt	1	
1999	央	yang	yhp	1	yhpx	2	
2000	惠	hui	hvh	1	hvhv	1	
2001	灌	guan	grz	1	grzx	1	
2002	乏	fa	faf	1	fafm	1	
2003	侣	lv	lvo	1	lvon	1	
2004	娱	yu	yufx	1	yufx	1	
2005	矮	ai	ait	1	aitf	1	
2006	披	pi	pirv	1	pirv	1	
2007	疫	yi	yic	1	yict	2	
2008	谱	pu	pub	1	pubq	1	
2009	轰	hong	hsj	1	hsjp	1	
2010	栏	lan	ljwh	1	ljwh	1	
2011	拐	guai	gkr	1	gkrq	1	
2012	挪	nuo	nor	1	norl	1	
2013	沿	yan	yjz	1	yjzn	1	
2014	悬	xuan	xry	1	xryv	1	
2015	槟	bin	bbw	1	bbwl	1	
2016	腹	fu	fupp	1	fupp	1	
2017	贫	pin	pbl	1	pblt	1	
2018	膊	bo	bopt	1	bopt	1	
2019	讽	feng	fgb	1	fgbq	1	
2020	裹	guo	gov	1	govt	1	
2021	诡	gui	gvb	1	gvbq	2	
2022	番	fan	fjvt	1	fjvt	1	
2023	劝	quan	qrp	1	qrpq	1	
2024	噩	e	eet	1	eetn	1	
2025	稿	gao	gck	1	gckn	3	
2026	慧	hui	hvt	1	hvtv	1	
2027	粹	cui	cvp	1	cvpl	1	
2028	雾	wu	wuu	1	wuuq	1	
2029	瘤	liu	lqc	1	lqct	1	
2030	嘉	jia	jxg	1	jxgn	1	
2031	淫	yin	ybz	1	ybzg	1	
2032	姬	ji	jifo	1	jifo	1	
2033	雕	diao	dnp	1	dnpx	1	
2034	喘	chuan	irn	1	irnu	1	
2035	唉	ai	aint	1	aint	1	
2036	茨	ci	cie	1	ciex	1	
2037	鲨	sha	uazm	1	uazm	1	
2038	隶	li	lir	1	lira	2	
2039	添	tian	tmz	1	tmzv	1	
2040	肝	gan	gjp	1	gjpl	1	
2041	仗	zhang	vho	1	vhoq	1	
2042	锋	feng	fgk	1	fgkt	1	
2043	蜡	la	laa	1	laaq	1	
2044	扩	kuo	kor	1	korc	1	
2045	沮	ju	juz	1	juzy	1	
2046	浑	hun	hyzj	1	hyzj	1	
2047	疏	shu	uuas	1	uuas	1	
2048	芙	fu	fue	1	fuex	2	
2049	煮	zhu	vul	1	vult	1	
2050	盐	yan	yjg	1	yjgy	1	
2051	鄙	bi	bin	1	binl	2	
2052	匪	fei	fwpq	1	fwpq	1	
2053	呈	cheng	ign	1	ignt	1	
2054	煎	jian	jmlt	1	jmlt	1	
2055	耗	hao	hcx	1	hcxv	1	
2056	露	lou	lzu	1	lzup	1	
2057	仆	pu	puo	1	puoc	1	
2058	会	kuai	kkx	1	kkxd	1	
2059	炼	lian	lmt	1	lmtj	1	
2060	掘	jue	jtr	1	jtrs	1	
2061	鹿	lu	luk	1	lukk	1	
2062	哲	zhe	vern	1	vern	1	
2063	炎	yan	yjtt	1	yjtt	1	
2064	弹	tan	tja	1	tjai	1	
2065	苹	ping	pke	1	pkel	2	
2066	谜	mi	mib	1	mibv	1	
2067	晶	jing	jkqq	1	jkqq	1	
2068	瞄	miao	mnq	1	mnqt	1	
2069	狄	di	dii	1	diit	1	
2070	馅	xian	xmw	1	xmwy	1	
2071	赎	shu	uut	1	uutx	1	
2072	捷	jie	jprb	1	jprb	1	
2073	毙	bi	biaa	1	biaa	1	
2074	娅	ya	yaf	1	yafj	1	
2075	沾	zhan	vjz	1	vjzn	1	
2076	浓	nong	nsz	1	nszv	1	
2077	降	xiang	xll	1	xlls	1	
2078	烫	tang	thzt	1	thzt	1	
2079	侄	zhi	vioq	1	vioq	1	
2080	覆	fu	fuap	1	fuap	1	
2081	喽	lou	lzn	1	lznf	1	
2082	穆	mu	muk	1	mukf	1	
2083	跪	gui	gvbq	1	gvbq	1	
2084	竭	jie	jph	1	jphp	2	
2085	逝	shi	uirv	1	uirv	1	
2086	黛	dai	ddoy	2	ddoy	2	
2087	赠	zeng	zgt	1	zgtq	2	
2088	琼	qiong	qst	1	qstx	1	
2089	笼	long	lsm	1	lsmk	1	
2090	繁	fan	fjo	1	fjos	1	
2091	湾	wan	wjz	1	wjza	1	
2092	丸	wan	wjk	1	wjkk	1	
2093	翼	yi	yial	1	yial	1	
2094	筒	tong	tsm	1	tsmn	2	
2095	肾	shen	ufs	1	ufsp	1	
2096	伞	san	sjx	1	sjxl	1	
2097	塌	ta	taga	1	taga	1	
2098	妨	fang	fhf	1	fhfi	1	
2099	铐	kao	kck	1	kcka	1	
2100	吼	hou	hzna	1	hzna	1	
2101	扶	fu	furx	1	furx	1	
2102	薯	shu	uueq	1	uueq	1	
2103	抖	dou	dzr	1	dzrl	1	
2104	衰	shuai	ukv	1	ukvh	1	
2105	谨	jin	jbb	1	jbbt	1	
2106	枚	mei	mwwp	1	mwwp	1	
2107	蜘	zhi	via	1	vian	1	
2108	辨	bian	bmxa	1	bmxa	1	
2109	荐	jian	jmet	1	jmet	1	
2110	屈	qu	que	1	ques	2	
2111	江	jiang	jlz	1	jlza	1	
2112	臭	chou	izy	1	izyx	1	
2113	兜	dou	dzy	1	dzyt	1	
2114	均	jun	jyg	1	jygz	1	
2115	虐	nve	nt	1	ntch	1	
2116	飘	piao	pna	1	pnaq	1	
2117	绅	shen	ufst	1	ufst	1	
2118	侮	wu	wuol	1	wuol	1	
2119	摘	zhai	vdr	1	vdra	1	
2120	润	run	ry	1	ryzt	1	ryz
2121	鸭	ya	yat	1	yata	1	
2122	矛	mao	mco	1	mcoo	1	
2123	饱	bao	bcw	1	bcwq	2	
2124	囊	nang	nh	1	nhdv	1	nhd
2125	贷	dai	ddot	1	ddot	1	
2126	丛	cong	csx	1	csxh	1	
2127	氛	fen	ffd	1	ffda	1	
2128	妄	wang	whff	2	whff	2	
2129	峰	feng	fgst	1	fgst	1	
2130	漆	qi	qiza	1	qiza	1	
2131	膏	gao	gcfp	1	gcfp	1	
2132	川	chuan	irs	1	irss	1	
2133	模	mu	muwa	1	muwa	1	
2134	虾	xia	xxa	1	xxac	1	
2135	慎	shen	ufv	1	ufvl	1	
2136	筋	jin	jbm	1	jbmq	1	
2137	擎	qing	qke	1	qker	1	
2138	眉	mei	mwe	1	mweq	1	
2139	庞	pang	phc	1	phck	1	
2140	贪	tan	tjd	1	tjdt	1	
2141	夷	yi	yit	1	yitt	2	
2142	屏	ping	pkee	1	pkee	1	
2143	橱	chu	iuwt	1	iuwt	1	
2144	悠	you	yzov	1	yzov	1	
2145	兆	zhao	vcz	1	vczt	1	
2146	畏	wei	wwtb	1	wwtb	1	
2147	寂	ji	jidp	1	jidp	1	
2148	枕	zhen	vfw	1	vfwt	2	
2149	勋	xun	xyn	1	xynq	1	
2150	呢	ni	nin	1	nina	1	
2151	疚	jiu	jqc	1	jqcp	1	
2152	紫	zi	zib	1	zibs	1	
2153	鹅	e	eef	1	eefa	1	
2154	缸	gang	ghv	1	ghva	1	
2155	浅	qian	qmzy	1	qmzy	1	
2156	浆	jiang	jlqa	2	jlqa	2	
2157	契	qi	qit	1	qitx	1	
2158	忏	chan	ijv	1	ijvl	1	
2159	讼	song	ssb	1	ssbd	1	
2160	遮	zhe	vec	1	vecv	1	
2161	瞬	shun	uyq	1	uyqs	1	
2162	悄	qiao	qnv	1	qnvp	1	
2163	捣	dao	dcr	1	dcrs	1	
2164	串	chuan	irns	1	irns	1	
2165	兼	jian	jmrr	1	jmrr	1	
2166	脂	zhi	vipq	1	vipq	1	
2167	玫	mei	mwt	1	mwtp	1	
2168	歧	qi	qib	1	qibp	2	
2169	赤	chi	iig	1	iigi	1	
2170	慕	mu	muav	1	muav	1	
2171	饶	rao	rcw	1	rcwt	2	
2172	疤	ba	bac	1	bacq	1	
2173	篷	peng	pgm	1	pgmv	1	
2174	猩	xing	xki	1	xkit	1	
2175	谣	yao	ycb	1	ycbv	1	
2176	靴	xue	xtua	1	xtua	1	
2177	涯	ya	yaz	1	yazg	1	
2178	罢	ba	bay	1	bayd	1	
2179	桩	zhuang	vlw	1	vlwg	1	
2180	瑰	gui	gvt	1	gvtp	1	
2181	摊	tan	tjrx	1	tjrx	1	
2182	穴	xue	xtd	1	xtdl	1	
2183	妖	yao	ycf	1	ycfx	2	
2184	率	shuai	ukf	1	ukfl	1	
2185	钩	gou	gzk	1	gzkd	1	
2186	嘻	xi	xinn	1	xinn	1	
2187	凑	cou	cz	1	czzx	1	czz
2188	寿	shou	uzh	1	uzht	1	
2189	苍	cang	che	1	cheq	1	
2190	碟	die	dph	1	dphw	1	
2191	酬	chou	izas	1	izas	1	
2192	舔	tian	tmlv	1	tmlv	1	
2193	垂	chui	ivl	1	ivlh	2	
2194	悦	yue	ytv	1	ytvt	1	
2195	畅	chang	iht	1	ihtx	1	
2196	纱	sha	uas	1	uasf	1	
2197	循	xun	xyo	1	xyoq	2	
2198	烛	zhu	vuta	1	vuta	1	
2199	锅	guo	gok	1	gokx	1	
2200	促	cu	cuo	1	cuob	1	
2201	堕	duo	dol	1	dolg	1	
2202	棋	qi	qiw	1	qiwl	1	
2203	颠	dian	dml	1	dmlt	1	
2204	览	lan	ljs	1	ljst	2	
2205	垮	kua	kxg	1	kxga	1	
2206	盲	mang	mhf	1	mhfq	1	
2207	衷	zhong	vsv	1	vsvs	1	
2208	艳	yan	yjtq	1	yjtq	1	
2209	辅	fu	fuja	1	fuja	1	
2210	肮	ang	ahp	1	ahpp	1	
2211	斑	ban	bjtq	1	bjtq	1	
2212	氓	mang	mhfr	1	mhfr	1	
2213	徽	hui	hvo	1	hvop	1	
2214	稀	xi	xiky	1	xiky	1	
2215	藤	teng	tge	1	tgea	1	
2216	嚷	rang	rhn	1	rhnv	1	
2217	贡	gong	gsat	1	gsat	1	
2218	劣	lie	lpx	1	lpxq	1	
2219	坎	kan	kjg	1	kjgx	1	
2220	汀	ting	tkz	1	tkzt	2	
2221	跨	kua	kxb	1	kxba	1	
2222	综	zong	zssc	1	zssc	1	
2223	携	xie	xpr	1	xpry	1	
2224	豫	yu	yuom	1	yuom	1	
2225	痒	yang	yhc	1	yhck	1	
2226	粒	li	lip	1	liph	1	
2227	跌	die	dpb	1	dpbt	1	
2228	陶	tao	tcl	1	tclv	1	
2229	嗓	sang	shn	1	shnw	1	
2230	膜	mo	mop	1	mopa	2	
2231	兮	xi	xil	1	xila	1	
2232	坟	fen	ffg	1	ffgq	1	
2233	御	yu	yuol	1	yuol	1	
2234	镑	bang	bhk	1	bhki	1	
2235	恒	heng	hgv	1	hgvh	1	
2236	阅	yue	ytpt	1	ytpt	1	
2237	贞	zhen	vfc	1	vfct	1	
2238	莲	lian	lme	1	lmev	1	
2239	镖	biao	bnk	1	bnkc	1	
2240	腕	wan	wjp	1	wjpq	1	
2241	呕	ou	oun	1	ounq	1	
2242	敞	chang	ihx	1	ihxp	1	
2243	棵	ke	kewt	1	kewt	1	
2244	匿	ni	nip	1	nipn	1	
2245	咙	long	lsn	1	lsnk	1	
2246	寒	han	hjdz	1	hjdz	1	
2247	肢	zhi	vipp	1	vipp	1	
2248	狐	hu	hui	1	huiv	1	
2249	饥	ji	jiwp	1	jiwp	1	
2250	宅	zhai	vdd	1	vdda	1	
2251	棺	guan	grwi	1	grwi	1	
2252	腺	xian	xmpa	1	xmpa	1	
2253	呜	wu	wuna	1	wuna	1	
2254	缉	ji	jish	1	jish	1	
2255	刊	kan	kjl	1	kjla	1	
2256	岗	gang	ghs	1	ghsq	2	
2257	淇	qi	qizl	1	qizl	1	
2258	渣	zha	vaz	1	vazh	1	
2259	盼	pan	pjq	1	pjqa	1	
2260	阱	jing	jkl	1	jkle	1	
2261	捅	tong	tsr	1	tsrp	1	
2262	贿	hui	hvtp	1	hvtp	1	
2263	俊	jun	jyo	1	jyop	1	
2264	恤	xu	xuv	1	xuvy	1	
2265	翅	chi	iip	1	iipa	2	
2266	迅	xun	xya	1	xyav	1	
2267	晒	shai	ud	1	udqa	1	udq
2268	廷	ting	tkg	1	tkgv	1	
2269	淹	yan	yjzt	1	yjzt	1	
2270	壳	ke	keg	1	kegp	1	
2271	喻	yu	yun	1	yuna	1	
2272	榜	bang	bhwi	1	bhwi	1	
2273	棉	mian	mmw	1	mmwy	1	
2274	拟	ni	nir	1	niru	1	
2275	橡	xiang	xlwm	1	xlwm	1	
2276	椒	jiao	jnw	1	jnwp	1	
2277	舅	jiu	jqy	1	jqyq	1	
2278	咨	zi	zizn	1	zizn	1	
2279	柴	chai	idb	1	idbw	1	
2280	歪	wai	wdh	1	wdhb	1	
2281	澳	ao	aoz	1	aozx	1	
2282	莓	mei	mwel	1	mwel	1	
2283	躁	zao	zcb	1	zcbw	1	
2284	盆	pen	pfl	1	pfly	1	
2285	蓄	xu	xue	1	xuet	1	
2286	懦	nuo	nov	1	novu	1	
2287	泼	po	pozz	1	pozz	1	
2288	焰	yan	yjty	1	yjty	1	
2289	薇	wei	wwep	1	wwep	1	
2290	琪	qi	qitl	1	qitl	1	
2291	鸽	ge	gex	1	gexa	1	
2292	乃	nai	ndy	1	ndyy	1	
2293	坑	keng	kg	1	kggp	1	kgg
2294	贤	xian	xmst	1	xmst	1	
2295	钮	niu	nqk	1	nqkg	1	
2296	熏	xun	xyy	1	xyyy	1	
2297	脊	ji	jizp	1	jizp	1	
2298	珊	shan	ujt	1	ujth	1	
2299	翘	qiao	qnh	1	qnha	1	
2300	慨	kai	kdv	1	kdvt	1	
2301	洒	sa	saz	1	saza	1	
2302	泣	qi	qizh	1	qizh	1	
2303	逆	ni	nil	1	nilv	1	
2304	柠	ning	nkw	1	nkwt	1	
2305	柱	zhu	vuw	1	vuwg	1	
2306	滥	lan	ljz	1	ljzy	1	
2307	罕	han	hjdl	1	hjdl	1	
2308	钞	chao	ick	1	ickf	1	
2309	皆	jie	jpay	1	jpay	1	
2310	臀	tun	tye	1	tyep	1	
2311	奎	kui	kvx	1	kvxg	1	
2312	础	chu	iuh	1	iuhs	1	
2313	翁	weng	wg	1	wgla	2	
2314	鸣	ming	mkn	1	mkna	1	
2315	狸	li	lii	1	liit	1	
2316	津	jin	jbz	1	jbzr	1	
2317	嘱	zhu	vun	1	vunt	1	
2318	耽	dan	djh	1	djht	1	
2319	弊	bi	bile	1	bile	1	
2320	柏	bo	bow	1	bowy	1	
2321	蒸	zheng	vge	1	vget	1	
2322	券	quan	qrxa	1	qrxa	1	
2323	螺	luo	loa	1	loas	1	
2324	珀	po	pot	1	poty	1	
2325	匠	jiang	jlp	1	jlpp	1	
2326	赴	fu	fub	1	fubc	2	
2327	柄	bing	bkwx	1	bkwx	1	
2328	稽	ji	jikq	1	jikq	1	
2329	删	shan	ujpa	1	ujpa	1	
2330	哨	shao	ucn	1	ucnp	1	
2331	檬	meng	mgw	1	mgwi	1	
2332	凝	ning	nkz	1	nkzb	1	
2333	遣	qian	qmav	1	qmav	1	
2334	棚	peng	pgw	1	pgwp	1	
2335	炫	xuan	xrt	1	xrts	2	
2336	宪	xian	xmd	1	xmdt	1	
2337	届	jie	jpet	1	jpet	1	
2338	睹	du	duq	1	duqq	1	
2339	扳	ban	bjrp	1	bjrp	1	
2340	绘	hui	hvs	1	hvsd	1	
2341	蚁	yi	yiaq	1	yiaq	1	
2342	碧	bi	bit	1	bith	1	
2343	盔	kui	kvl	1	kvly	1	
2344	涨	zhang	vhz	1	vhzz	2	
2345	薄	bao	bce	1	bcet	1	
2346	顽	wan	wjht	1	wjht	1	
2347	侍	shi	uiot	1	uiot	1	
2348	厢	xiang	xlc	1	xlcq	1	
2349	匆	cong	csxz	1	csxz	1	
2350	殖	zhi	viu	1	viuy	1	
2351	卦	gua	gxg	1	gxgc	1	
2352	捏	nie	np	1	nprg	1	npr
2353	苗	miao	mne	1	mnet	2	
2354	隧	sui	svlv	1	svlv	1	
2355	颁	ban	bjlt	1	bjlt	1	
2356	坡	po	pog	1	pogv	1	
2357	憎	zeng	zgv	1	zgvq	1	
2358	拷	kao	kcr	1	kcra	1	
2359	锤	chui	ivk	1	ivkh	1	
2360	戚	qi	qiy	1	qiyx	1	
2361	橙	cheng	igw	1	igwh	1	
2362	慷	kang	khv	1	khva	1	
2363	芯	xin	xbev	1	xbev	1	
2364	膛	tang	thpg	1	thpg	1	
2365	豹	bao	bci	1	bciz	1	
2366	冈	gang	ghp	1	ghpq	1	
2367	枝	zhi	viwp	1	viwp	1	
2368	丫	ya	yal	1	yals	1	
2369	蝶	die	dpa	1	dpaw	1	
2370	氏	shi	uirr	1	uirr	1	
2371	茄	qie	qpe	1	qpen	1	
2372	酗	xu	xua	1	xuap	2	
2373	叮	ding	dkn	1	dknt	1	
2374	噪	zao	zcn	1	zcnw	1	
2375	锻	duan	drk	1	drkt	1	
2376	募	mu	muaq	1	muaq	1	
2377	戳	chuo	io	1	ioay	1	ioa
2378	寡	gua	gxd	1	gxda	1	
2379	狙	ju	jui	1	juiy	1	
2380	辉	hui	hvx	1	hvxj	1	
2381	锯	ju	juk	1	juky	1	
2382	贯	guan	grl	1	grlt	1	
2383	癫	dian	dmct	1	dmct	1	
2384	驴	lv	lvv	1	lvve	1	
2385	卵	luan	lrp	1	lrpp	1	
2386	狡	jiao	jni	1	jniq	1	
2387	叹	tan	tjn	1	tjnp	1	
2388	卸	xie	xpv	1	xpvl	1	
2389	唬	hu	hunp	1	hunp	1	
2390	暑	shu	uuq	1	uuqq	2	
2391	癖	pi	picx	1	picx	1	
2392	凤	feng	fgpp	1	fgpp	1	
2393	铲	chan	ijk	1	ijkf	1	
2394	夕	xi	xiu	1	xiuu	1	
2395	梭	suo	sow	1	sowp	1	
2396	剖	pou	pz	1	pzha	1	pzh
2397	寞	mo	mod	1	moda	1	
2398	掏	tao	tcr	1	tcrv	1	
2399	茫	mang	mhe	1	mhef	2	
2400	趾	zhi	vibb	1	vibb	1	
2401	陋	lou	lzl	1	lzla	1	
2402	冥	ming	mkd	1	mkdl	1	
2403	嗑	ke	ken	1	keny	1	
2404	纷	fen	ffs	1	ffsa	1	
2405	芒	mang	mhef	1	mhef	1	
2406	蔽	bi	biep	2	biep	2	
2407	俘	fu	fuot	1	fuot	1	
2408	轿	jiao	jnjs	1	jnjs	1	
2409	煤	mei	mwtw	1	mwtw	1	
2410	砖	zhuan	vrhz	1	vrhz	1	
2411	浩	hao	hcz	1	hczn	1	
2412	颤	chan	ijf	1	ijft	1	
2413	熙	xi	xio	1	xiot	1	
2414	驳	bo	bov	1	bovq	1	
2415	宵	xiao	xnd	1	xndp	2	
2416	臣	chen	ifo	1	ifoo	1	
2417	迁	qian	qmlv	1	qmlv	1	
2418	聘	pin	pbh	1	pbha	1	
2419	袍	pao	pcj	1	pcjq	1	
2420	撼	han	hjr	1	hjrv	1	
2421	笛	di	dimt	1	dimt	1	
2422	蝙	bian	bma	1	bmae	1	
2423	姜	jiang	jlx	1	jlxf	1	
2424	炬	ju	jutp	1	jutp	1	
2425	蝠	fu	fuat	1	fuat	1	
2426	翔	xiang	xlx	1	xlxa	1	
2427	旺	wang	whq	1	whqt	1	
2428	昆	kun	kyq	1	kyqa	2	
2429	蝴	hu	hua	1	huap	3	
2430	裔	yi	yivn	1	yivn	1	
2431	秃	tu	tuk	1	tukp	1	
2432	称	chen	ifk	1	ifkx	1	
2433	蛙	wa	waa	1	waag	1	
2434	驻	zhu	vuv	1	vuvg	1	
2435	粪	fen	ffpl	1	ffpl	1	
2436	皂	zao	zcy	1	zcya	1	
2437	眨	zha	vaq	1	vaqm	1	
2438	龟	gui	gvm	1	gvmm	1	
2439	乞	qi	qio	1	qioa	1	
2440	呦	you	yzn	1	yznq	1	
2441	愁	chou	izk	1	izkv	1	
2442	梳	shu	uuws	1	uuws	1	
2443	沼	zhao	vczn	1	vczn	1	
2444	聋	long	lsk	1	lskh	2	
2445	畜	chu	iuf	1	iuft	1	
2446	绵	mian	mms	1	mmsy	1	
2447	洪	hong	hsz	1	hszl	1	
2448	赂	lu	lutp	1	lutp	1	
2449	辐	fu	fujt	1	fujt	1	
2450	郊	jiao	jnfl	1	jnfl	1	
2451	鸦	ya	yaga	1	yaga	1	
2452	哄	hong	hsn	1	hsnl	1	
2453	皱	zhou	vza	1	vzav	1	
2454	谐	xie	xpby	1	xpby	1	
2455	蹦	beng	bgb	1	bgbp	1	
2456	拽	zhuai	vk	1	vkrf	1	vkr
2457	兹	zi	zil	1	zils	1	
2458	窒	zhi	vid	1	vidq	1	
2459	碳	tan	tjh	1	tjht	1	
2460	赦	she	ueg	1	uegp	1	
2461	傅	fu	fuot	2	fuot	2	
2462	锐	rui	rvk	1	rvkt	1	
2463	剃	ti	tij	1	tija	2	
2464	帆	fan	fjy	1	fjyp	1	
2465	斥	chi	iipp	1	iipp	1	
2466	橘	ju	juw	1	juwn	2	
2467	丘	qiu	qqd	1	qqdd	1	
2468	峡	xia	xxs	1	xxsx	1	
2469	悼	dao	dcv	1	dcvl	1	
2470	捞	lao	lcr	1	lcrq	1	
2471	驼	tuo	tova	1	tova	1	
2472	庇	bi	bic	1	bica	1	
2473	巢	chao	ics	1	icst	1	
2474	跤	jiao	jnb	1	jnbq	1	
2475	叨	dao	dcn	1	dcna	1	
2476	逍	xiao	xnxv	1	xnxv	1	
2477	悍	han	hjvl	1	hjvl	1	
2478	抄	chao	icr	1	icrf	1	
2479	禽	qin	qbx	1	qbxt	1	
2480	履	lv	lve	1	lvep	1	
2481	刹	sha	uaq	1	uaqa	1	
2482	羽	yu	yua	1	yuaa	2	
2483	醋	cu	cua	1	cuaq	1	
2484	纤	xian	xmsl	1	xmsl	1	
2485	仑	lun	lyx	1	lyxa	1	
2486	淑	shu	uuz	1	uuzp	1	
2487	肋	lei	lwp	1	lwpq	1	
2488	蕉	jiao	jne	1	jnet	1	
2489	阔	kuo	kop	1	kopn	1	
2490	凳	deng	dgup	1	dgup	1	
2491	棘	ji	jigg	1	jigg	1	
2492	浸	jin	jbzp	1	jbzp	1	
2493	焕	huan	hrtx	1	hrtx	1	
2494	砰	peng	pghl	1	pghl	1	
2495	卓	zhuo	voc	1	vocl	1	
2496	藏	zang	zheo	1	zheo	1	
2497	衔	xian	xmok	1	xmok	1	
2498	孟	meng	mgt	1	mgty	1	
2499	熄	xi	xit	1	xitv	1	
2500	刘	liu	lqfa	1	lqfa	1	
2501	斜	xie	xpx	1	xpxl	1	
2502	谦	qian	qmb	1	qmbr	1	
2503	什	shi	uiol	1	uiol	1	
2504	厦	sha	uac	1	uacp	1	
2505	吓	he	henc	1	henc	1	
2506	悟	wu	wuvn	1	wuvn	1	
2507	杖	zhang	vhw	1	vhwq	1	
2508	绒	rong	rss	1	rssl	1	
2509	浦	pu	puz	1	puza	2	
2510	醇	chun	iya	1	iyat	1	
2511	寺	si	sig	1	sigt	1	
2512	屉	ti	tie	1	tiea	1	
2513	茱	zhu	vue	1	vuex	1	
2514	霜	shuang	ulu	1	uluq	1	
2515	县	xian	xmy	1	xmyd	1	
2516	恳	ken	kfe	1	kfev	1	
